dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Downtown,482,2,serial,97.751,142.386,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,2,threads4,48.157,142.386,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,2,threads8,46.244,142.386,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,2,baseline,167.127,167.127,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,2,serial,116.498,167.127,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,2,threads4,52.503,167.127,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,2,threads8,48.38,167.127,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,2,baseline,223.829,223.829,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,2,serial,147.485,223.829,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,2,threads4,67.165,223.829,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,2,threads8,64.187,223.829,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,516,2,baseline,258.39,258.39,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,516,2,serial,166.928,258.39,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,516,2,threads4,73.111,258.39,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,516,2,threads8,66.181,258.39,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,528,2,baseline,274.872,274.872,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,528,2,serial,183.398,274.872,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,528,2,threads4,80.203,274.872,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,528,2,threads8,63.381,274.872,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,539,2,baseline,296.403,296.403,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,539,2,serial,194.502,296.403,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,539,2,threads4,88.525,296.403,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,539,2,threads8,68.323,296.403,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
