dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,481,1,threads8,44.375,64.18,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,6,6,3,3,3
Mississippi,491,1,baseline,59.274,59.274,7,7,7,0,0,1,1,1,1,1,1,1,37,0,0,0,0,4,4,1,1,1
Mississippi,491,1,serial,49.839,59.274,7,7,7,0,0,1,1,1,1,1,1,1,37,0,0,0,0,4,4,1,1,1
Mississippi,491,1,threads4,43.73,59.274,7,7,7,0,0,1,1,1,1,1,1,1,37,0,0,0,0,4,4,1,1,1
Mississippi,491,1,threads8,42.913,59.274,7,7,7,0,0,1,1,1,1,1,1,1,37,0,0,0,0,4,4,1,1,1
Mississippi,501,1,baseline,76.883,76.883,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,501,1,serial,62.932,76.883,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,501,1,threads4,46.691,76.883,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,501,1,threads8,43.35,76.883,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,511,1,baseline,118.417,118.417,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,511,1,serial,88.629,118.417,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,511,1,threads4,55.757,118.417,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,511,1,threads8,51.046,118.417,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,521,1,baseline,189.091,189.091,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,521,1,serial,133.451,189.091,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,521,1,threads4,73.871,189.091,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,521,1,threads8,64.59,189.091,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,531,1,baseline,207.627,207.627,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,531,1,serial,152.616,207.627,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,531,1,threads4,82.316,207.627,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,531,1,threads8,72.073,207.627,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,541,1,baseline,148.696,148.696,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,541,1,serial,114.144,148.696,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,541,1,threads4,69.2,148.696,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,541,1,threads8,60.818,148.696,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,551,1,baseline,143.867,143.867,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,551,1,serial,104.103,143.867,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,551,1,threads4,61.913,143.867,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,551,1,threads8,56.212,143.867,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,561,1,baseline,156.909,156.909,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,561,1,serial,118.679,156.909,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,561,1,threads4,69.223,156.909,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,561,1,threads8,60.077,156.909,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,571,1,baseline,155.744,155.744,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,571,1,serial,120.979,155.744,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,571,1,threads4,68.272,155.744,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,571,1,threads8,59.569,155.744,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,581,1,baseline,147.108,147.108,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,581,1,serial,111.375,147.108,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,581,1,threads4,64.517,147.108,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,581,1,threads8,59.083,147.108,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,591,1,baseline,143.608,143.608,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,591,1,serial,109.603,143.608,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,591,1,threads4,64.23,143.608,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,591,1,threads8,53.757,143.608,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,601,1,baseline,305.471,305.471,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,601,1,serial,206.788,305.471,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,601,1,threads4,94.891,305.471,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,601,1,threads8,73.797,305.471,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,611,1,baseline,315.873,315.873,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,611,1,serial,217.927,315.873,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,611,1,threads4,99.403,315.873,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,611,1,threads8,77.588,315.873,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,621,1,baseline,223.937,223.937,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,621,1,serial,163.597,223.937,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,621,1,threads4,81.616,223.937,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,621,1,threads8,74.372,223.937,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,631,1,baseline,179.236,179.236,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,631,1,serial,130.552,179.236,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,631,1,threads4,69.373,179.236,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,631,1,threads8,61.305,179.236,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,641,1,baseline,176.982,176.982,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,641,1,serial,129.45,176.982,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,641,1,threads4,74.277,176.982,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,641,1,threads8,62.996,176.982,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,651,1,baseline,192.422,192.422,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,651,1,serial,141.397,192.422,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,651,1,threads4,75.968,192.422,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,651,1,threads8,62.503,192.422,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,661,1,baseline,209.875,209.875,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,661,1,serial,147.04,209.875,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,661,1,threads4,76.565,209.875,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,661,1,threads8,63.646,209.875,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,671,1,baseline,173.986,173.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,671,1,serial,127.03,173.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,671,1,threads4,73.32,173.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,671,1,threads8,63.448,173.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,681,1,baseline,166.355,166.355,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,681,1,serial,121.195,166.355,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,681,1,threads4,72.465,166.355,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,681,1,threads8,65.555,166.355,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,691,1,baseline,193.309,193.309,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,691,1,serial,138.293,193.309,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,691,1,threads4,78.734,193.309,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,691,1,threads8,65.429,193.309,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,701,1,baseline,207.472,207.472,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,701,1,serial,146.441,207.472,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,701,1,threads4,77.789,207.472,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,701,1,threads8,68.799,207.472,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,711,1,baseline,212.404,212.404,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,711,1,serial,150.362,212.404,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,711,1,threads4,80.016,212.404,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,711,1,threads8,67.397,212.404,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,721,1,baseline,199.874,199.874,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,721,1,serial,156.332,199.874,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,721,1,threads4,92.428,199.874,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,721,1,threads8,77.765,199.874,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,731,1,baseline,234.655,234.655,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,731,1,serial,170.495,234.655,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,731,1,threads4,93.65,234.655,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,731,1,threads8,81.412,234.655,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,741,1,baseline,209.681,209.681,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,741,1,serial,146.915,209.681,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,741,1,threads4,90.236,209.681,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,741,1,threads8,74.762,209.681,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,751,1,baseline,246.155,246.155,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,751,1,serial,173.103,246.155,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,751,1,threads4,86.348,246.155,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,751,1,threads8,73.693,246.155,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,761,1,baseline,220.255,220.255,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,761,1,serial,157.637,220.255,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,761,1,threads4,84.177,220.255,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,761,1,threads8,71.561,220.255,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,771,1,baseline,224.644,224.644,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,771,1,serial,158.198,224.644,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,771,1,threads4,81.747,224.644,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,771,1,threads8,71.139,224.644,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,781,1,baseline,220.604,220.604,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,781,1,serial,157.353,220.604,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,781,1,threads4,86.012,220.604,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,781,1,threads8,73.216,220.604,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,791,1,baseline,248.303,248.303,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,791,1,serial,169.432,248.303,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,791,1,threads4,87.833,248.303,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,791,1,threads8,75.318,248.303,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,801,1,baseline,199.992,199.992,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,801,1,serial,147.613,199.992,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,801,1,threads4,79.352,199.992,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,801,1,threads8,72.154,199.992,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,811,1,baseline,176.84,176.84,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,811,1,serial,130.296,176.84,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,811,1,threads4,76.343,176.84,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,811,1,threads8,70.23,176.84,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,821,1,baseline,169.729,169.729,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,821,1,serial,129.268,169.729,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,821,1,threads4,74.323,169.729,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,821,1,threads8,67.583,169.729,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,831,1,baseline,211.902,211.902,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,831,1,serial,154.072,211.902,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,831,1,threads4,85.276,211.902,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,831,1,threads8,71.052,211.902,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,841,1,baseline,233.605,233.605,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,841,1,serial,165.044,233.605,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,841,1,threads4,84.792,233.605,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,841,1,threads8,73.255,233.605,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,851,1,baseline,228.556,228.556,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,851,1,serial,164.285,228.556,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,851,1,threads4,87.677,228.556,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,851,1,threads8,75.763,228.556,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,861,1,baseline,198.99,198.99,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,861,1,serial,150.465,198.99,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,861,1,threads4,81.801,198.99,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,861,1,threads8,71.959,198.99,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,871,1,baseline,171.122,171.122,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,871,1,serial,135.297,171.122,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,871,1,threads4,80.16,171.122,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,871,1,threads8,69.573,171.122,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,881,1,baseline,160.547,160.547,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,881,1,serial,125.704,160.547,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,881,1,threads4,75.421,160.547,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,881,1,threads8,68.84,160.547,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,891,1,baseline,190.616,190.616,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,891,1,serial,137.096,190.616,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,891,1,threads4,79.493,190.616,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,891,1,threads8,69.354,190.616,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,901,1,baseline,221.3,221.3,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,901,1,serial,157.471,221.3,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,901,1,threads4,82.765,221.3,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,901,1,threads8,71.011,221.3,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,911,1,baseline,307.752,307.752,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,911,1,serial,210.465,307.752,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,911,1,threads4,100.29,307.752,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,911,1,threads8,83.427,307.752,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,921,1,baseline,351.338,351.338,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,921,1,serial,243.284,351.338,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,921,1,threads4,109.488,351.338,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,921,1,threads8,92.178,351.338,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,931,1,baseline,409.185,409.185,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,931,1,serial,269.7,409.185,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,931,1,threads4,117.233,409.185,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,931,1,threads8,94.281,409.185,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,941,1,baseline,419.856,419.856,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,941,1,serial,276.568,419.856,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,941,1,threads4,121.8,419.856,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,941,1,threads8,94.01,419.856,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,951,1,baseline,366.25,366.25,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,951,1,serial,248.756,366.25,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,951,1,threads4,107.592,366.25,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,951,1,threads8,90.418,366.25,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,961,1,baseline,410.232,410.232,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,961,1,serial,265.71,410.232,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,961,1,threads4,112.593,410.232,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,961,1,threads8,86.758,410.232,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,971,1,baseline,411.559,411.559,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,971,1,serial,266.753,411.559,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,971,1,threads4,119.484,411.559,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,971,1,threads8,85.722,411.559,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,981,1,baseline,372.379,372.379,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,981,1,serial,249.451,372.379,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,981,1,threads4,115.897,372.379,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,981,1,threads8,89.819,372.379,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,991,1,baseline,346.883,346.883,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,991,1,serial,226.297,346.883,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,991,1,threads4,99.661,346.883,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,991,1,threads8,81.305,346.883,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,1001,1,baseline,333.159,333.159,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1001,1,serial,222.939,333.159,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1001,1,threads4,101.579,333.159,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1001,1,threads8,80.841,333.159,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1011,1,baseline,344.065,344.065,32,32,32,0,0,1,1,1,1,1,1,1,64,0,0,0,0,11,11,2,2,2
