frame,time,accepted,rank,positionErrorM,headingErrorDeg,x,y,yaw
1011,101.002427544582,1,3,0.0619736753062277,-0.0584689793020705,484524.186856789,4976637.26733162,0.0987394939444753
1012,101.102827363061,1,3,0.0396276682907932,-0.17841604311438,484525.349805823,4976637.37571685,0.0961963582349429
1013,101.202567588985,1,3,0.0182813335231973,0.0180749408784358,484526.498159565,4976637.52177831,0.100726859208924
1014,101.302423035533,1,3,0.0380592696681936,0.401957441506941,484527.592959559,4976637.69554937,0.107353740890497
1015,101.402341684364,1,3,0.0516684497446612,0.36581400770717,484528.698297673,4976637.82765406,0.10700879773192
1016,101.502242386868,1,3,0.0221257658330198,0.217415134513747,484529.849032414,4976637.94736509,0.104752858912504
1017,101.602235682017,1,3,0.0422170195113754,0.329803030600806,484531.009328203,4976638.0570232,0.106943654391294
1018,101.702234959276,1,3,0.041027327410663,0.252459406868411,484532.090679677,4976638.20456506,0.105628051302829
1019,101.802906833676,1,3,0.0366568339583506,0.266787696560721,484533.267186798,4976638.34282292,0.106695423885183
1020,101.903411469111,1,3,0.0492926093874255,0.144041841543959,484534.382308856,4976638.46689217,0.105769171699656
1021,102.002034080992,1,3,0.0544527444407903,0.168649742492363,484535.460200486,4976638.60903712,0.107569149916295
1022,102.102119188512,1,3,0.0432059716632293,0.118655366818879,484536.633276593,4976638.75816133,0.107885983214286
1023,102.202130690081,1,3,0.0578172550026331,0.274540139235415,484537.713873518,4976638.8877018,0.111353959997937
1024,102.302250129706,1,3,0.075884590089974,-0.247722252214784,484538.92381646,4976639.12711396,0.103219675923255
1025,102.402713670653,1,3,0.0659491419132626,-0.275708821443356,484540.023885804,4976639.28677533,0.103701854647736
1026,102.502379770441,1,3,0.186074188582752,-0.848035610490648,484541.260889924,4976639.48015838,0.0945119212211838
1027,102.602330410552,1,3,0.058940522661568,-0.118113206560828,484542.281611339,4976639.53724993,0.108353248827492
1028,102.702388468535,1,3,0.0885814154512308,-0.487976932490291,484543.419427908,4976639.70927816,0.102993665984155
1029,102.80232142241,1,3,0.0762902657956098,0.212095887596743,484544.389922107,4976639.78908144,0.115354600330565
1030,102.902585212929,1,3,0.141502212836617,-0.100747868705064,484545.670311907,4976639.918184,0.111784431292419
1031,103.002283303997,1,3,0.303288492327544,1.23514212422609,484546.382793618,4976640.05368637,0.135603070618422
1032,103.102895097214,1,3,0.242331167468552,0.795652297609874,484547.557455688,4976640.24088611,0.128645487051696
1033,103.203344333117,1,3,0.238679019515681,1.03855559750672,484548.668079901,4976640.43717488,0.133636639850118
1034,103.302357862826,1,3,0.114543329625907,-0.369662933067125,484549.897656339,4976640.70557448,0.109900558168157
1035,103.402391212097,1,3,0.213762702078499,0.400492728644265,484550.902404226,4976640.8470594,0.124307659647163
1036,103.50525201826,1,3,0.181839394045615,0.651951655368987,484552.101691218,4976640.90902097,0.13017183474158
1037,103.606725755377,1,3,0.0888466363329354,-0.0906720173604579,484553.305850513,4976641.1517078,0.118909537375736
1038,103.707032461027,1,3,0.092003645345534,0.632626547294088,484554.485346423,4976641.22057114,0.133183051004304
1039,103.806973737836,1,3,0.0623786552320788,0.708300062070738,484555.601938538,4976641.4041225,0.136211006848898
1040,103.89909249662,1,3,0.140836660811574,0.39730479768778,484556.802679275,4976641.52756824,0.132214490632997
1041,103.999286842655,1,3,0.0478382919652994,-0.0614636761481319,484557.850209912,4976641.75017854,0.124981609519574
1042,104.099252047901,1,3,0.22924134357314,0.120557651161938,484559.157735995,4976641.88236198,0.128417722183805
1043,104.19909084858,1,3,0.224074961745415,0.150135272108,484560.276815037,4976642.02127863,0.128680541654488
1044,104.299489366601,1,3,0.0971977262717792,0.0346481062430569,484561.283174851,4976642.18212505,0.126211706493854
1045,104.399316983336,1,3,0.183706491285637,0.439917844858527,484562.497508815,4976642.31882112,0.133433159165421
1046,104.498988284959,1,3,0.1834540961572,0.847182378522681,484563.349997331,4976642.35234624,0.14071778338053
1047,104.599315277762,1,3,0.0433158627739411,0.183307033656121,484564.544789736,4976642.66290568,0.129594514427677
1048,104.698849771149,1,3,0.0202350992494238,0.167349230991527,484565.74369159,4976642.81655385,0.130007402253827
1049,104.799055041036,1,3,0.0559801669060328,0.224990116864292,484566.824228825,4976642.96866197,0.131695342768878
1050,104.899299324678,1,3,0.0250989307849877,0.139687999420646,484568.039644756,4976643.14042716,0.131053776570754
1051,104.999423966137,1,3,0.0440684852879395,0.229952819751721,484569.215091375,4976643.30751155,0.132651959528684
1052,105.100704975303,1,3,0.305047500209201,1.48283726280065,484570.211993594,4976643.22949896,0.154868223110288
1053,105.199195460599,1,3,0.149266347996023,0.865030080600358,484571.476212643,4976643.52374561,0.144060459035026
1054,105.299149741993,1,3,0.184050676254213,0.740812778041969,484572.544980447,4976643.68743144,0.141560400938726
1055,105.398950569283,1,3,0.128595532539648,0.675468998201038,484573.763466241,4976643.89345055,0.14036747740355
1056,105.499060645607,1,3,0.0593641062186811,0.228251663421986,484574.911914155,4976644.15880703,0.132398009244029
1057,105.59987661081,1,3,0.171686891913771,0.731885114377756,484576.054210171,4976644.2125267,0.140707379254619
1058,105.699085209295,1,3,0.127870554160839,-0.831542053521635,484577.354363653,4976644.64301569,0.11328476592269
1059,105.799092289304,1,3,0.194849092525746,-1.40463537167681,484578.408124979,4976644.88490311,0.10323112870668
1060,105.899004695935,1,3,0.0978589762900518,-0.67073781028755,484579.719822683,4976644.9165323,0.115699071473132
1061,105.99888120991,1,3,0.118511333984642,-0.386640803269669,484580.903628504,4976645.10648107,0.120538511506851
1062,106.099360356359,1,3,0.128454647038191,-0.805868311042321,484581.965753046,4976645.33112221,0.113315533354885
1063,106.199162484108,1,3,0.119212938441097,-0.694532557251718,484583.134970843,4976645.48835586,0.114819104954487
1064,106.299072289821,1,3,0.11350190713376,-0.508688438254341,484584.318485083,4976645.65283465,0.118202620858443
1065,106.400357720545,1,3,0.244507028409176,-0.107095307602172,484585.458284316,4976645.94279019,0.124954151363683
1066,106.499004000771,1,3,0.176130870296556,-0.207594596139725,484586.663396743,4976646.05194532,0.123030278214094
1067,106.598971806934,1,3,0.146723225549359,-0.101291774753591,484587.881418739,4976646.2010413,0.124775549728071
1068,106.699064457113,1,3,0.142371175525216,-0.0763906914541591,484589.077142501,4976646.37381972,0.125017276391558
1069,106.799583137501,1,3,0.137047366991529,-0.15670354222016,484590.230052685,4976646.52880014,0.123390259074529
1070,106.899260681324,1,3,0.0923219871159243,-0.168789156569808,484591.45856925,4976646.67318253,0.123298866931872
1071,106.999759334651,1,3,0.0975087659431808,-0.0639232102817043,484592.640447341,4976646.84531658,0.125404397650152
1072,107.09951568626,1,3,0.126104061808386,0.0605174116866821,484593.818038938,4976647.04381904,0.127922442578008
1073,107.199115722756,1,3,0.108263451539501,-0.0131485229416795,484595.033088081,4976647.21145584,0.127055151835377
1074,107.299443755926,1,3,0.145409882684442,-0.0521102567822719,484596.175956481,4976647.38537979,0.127021176859145
1075,107.399341857513,1,3,0.127052645398906,-0.0539118429408491,484597.401769114,4976647.56320909,0.127234769135033
1076,107.499121357283,1,3,0.0783350848363289,-0.0555962778979576,484598.635164471,4976647.70526264,0.127488822730163
1077,107.599899349098,1,3,0.121191131255775,-0.0419766591834918,484599.825333616,4976647.92757948,0.128344510568874
1078,107.699683530519,1,3,0.0796661225678138,0.0500260844533809,484601.053231018,4976648.09448683,0.130465951664177
1079,107.799256517478,0,3,0.0633454106423784,0.148001965288969,484602.262126741,4976648.28076696,0.132677349963084
1080,107.899440719937,0,3,0.0969868688408587,0.102005507978775,484603.417118029,4976648.47005924,0.132215696846063
1081,107.99960723616,1,3,0.0894891128256727,0.25643427818675,484604.618578739,4976648.63311403,0.135862987634377
1082,108.099144850648,1,3,0.0325657591923444,0.223109764646116,484605.882000079,4976648.84904154,0.135564304745478
1083,108.199993847497,1,3,0.0194996199301975,0.235440603147128,484607.09436754,4976649.02177884,0.136273935785043
1084,108.299943707332,1,3,0.00858839005270482,0.242239617502122,484608.320831397,4976649.2279881,0.136639082299268
1085,108.400105281813,1,3,0.0475677842310089,0.31575078442023,484609.467085658,4976649.4172961,0.1382547757128
1086,108.499338849101,1,3,0.0341037602166758,0.383204764171415,484610.725528728,4976649.60341587,0.139380127289222
1087,108.59904474292,1,3,0.0635554874676086,0.436485608482373,484611.932731143,4976649.77718419,0.140412366652134
1088,108.699519727902,1,3,0.0748707688716603,0.432233727350504,484613.073799624,4976649.95891204,0.140616451403048
1089,108.799490395073,1,3,0.073188189343934,0.452917800983224,484614.322020716,4976650.15576202,0.141113000662162
1090,108.899675637899,1,3,0.129327968966427,0.335017048035107,484615.615456777,4976650.36450616,0.139218102661914
1091,109.000056469684,1,3,0.114952694712943,0.44875643369344,484616.770465894,4976650.5277754,0.141539019057948
1092,109.099258565877,1,3,0.123735090366162,0.523958299451145,484617.964104005,4976650.71732513,0.142992034675906
1093,109.199440687602,1,3,0.124402356571893,0.458687723331647,484619.161286944,4976650.9143284,0.141683135346763
1094,109.299179352975,1,3,0.0910616205986662,0.441606656632972,484620.355411585,4976651.15995192,0.141617135607397
1095,109.399162504549,1,3,0.111353518654547,0.535080090587553,484621.522500135,4976651.30918198,0.143081435161536
1096,109.499547757893,1,3,0.209233690700885,0.507347051554008,484622.795361064,4976651.43658166,0.142697336598991
1097,109.599573044322,0,3,0.0964694153496037,0.51212444380999,484623.865213816,4976651.70970612,0.142760993303731
1098,109.701490497882,1,3,0.161664801433287,0.540656310295711,484625.057966537,4976651.84607957,0.143232151954973
1099,109.799267031456,1,3,0.115502445035934,0.372938009220224,484626.216362971,4976652.08807416,0.140220277887318
1100,109.899456955933,1,3,0.0966338765152896,0.363275476664401,484627.420995929,4976652.30096016,0.140232545624081
1101,109.999656503802,1,3,0.119771784583979,0.259103379529766,484628.580775669,4976652.48984649,0.138200657197622
1102,110.099349393036,1,3,0.0909612776874883,0.0892779634308718,484629.747002482,4976652.77887389,0.134812567982573
1103,110.199225646919,1,3,0.0546372612171563,0.0715560164656585,484630.980922799,4976652.95053868,0.13489637238403
1104,110.299712596119,1,3,0.0649690730531481,0.0695936334102706,484632.169438341,4976653.14197442,0.134585767127685
1105,110.399131088608,1,3,0.0694721314510312,0.102617809477385,484633.357631323,4976653.32200285,0.134931833043696
1106,110.499372511241,1,3,0.0177933250354763,-0.0812492610690665,484634.621031739,4976653.55817984,0.131319510211491
1107,110.599183482107,0,3,0.0884334861500418,0.282346469923195,484635.729505142,4976653.69069036,0.137345671674997
1108,110.699073000668,1,3,0.0477698832552683,-0.0542110899561801,484636.987765053,4976653.89662775,0.131035638535091
1109,110.799071757743,1,3,0.0186648601302027,-0.221072836164559,484638.186745464,4976654.13988786,0.127794504173089
1110,110.899007052443,1,3,0.0294789634426437,-0.20762914386657,484639.332505734,4976654.30596036,0.127616244079587
1111,111.000645687699,1,3,0.0645617598723789,0.39042601737669,484640.516343976,4976654.46998002,0.137824001222576
1112,111.09936921516,1,3,0.109201864139037,-0.159338276374699,484641.833917486,4976654.66432387,0.127714982467988
1113,111.199101638333,1,3,0.117236341374936,-0.289123979308819,484643.017163844,4976654.84693147,0.124931960778125
1114,111.299020807347,1,3,0.152924078913773,-0.152093878732944,484644.19683668,4976654.97221594,0.127305118535839
1115,111.399083807073,1,3,0.0383524947133896,0.446079030762955,484645.278272763,4976655.22743389,0.136968987005817
1116,111.499131461388,1,3,0.0834598628485586,0.538076179284372,484646.43535239,4976655.35979189,0.138798394011276
1117,111.599726348644,1,3,0.0873622474552469,0.569219258243342,484647.544412806,4976655.56046974,0.138887393109314
1118,111.699090742059,1,3,0.0549499589723863,0.272724757804453,484648.700908609,4976655.79661158,0.133170373528805
1119,111.799397447709,1,3,0.0432651815862453,0.358790820102267,484649.904467972,4976655.95041947,0.134429557728166
1120,111.89922896582,1,3,0.144703181468389,0.57108197976807,484651.189319866,4976656.09191245,0.137829688802983
1121,111.999368172414,1,3,0.0925756261131645,0.424346564129496,484652.275772652,4976656.27607433,0.135250871473557
1122,112.099749524383,1,3,0.0912105148621485,0.456938881259634,484653.404262121,4976656.44466565,0.135707546987213
1123,112.199137065959,1,3,0.0297152488784608,0.038098420641256,484654.51207886,4976656.67787712,0.127972214927749
1124,112.299660427997,1,3,0.130816426342611,0.556016202395676,484655.697426071,4976656.76204832,0.136641617348998
1125,112.399081261311,1,3,0.0781809826819832,0.207605721958218,484656.827730644,4976656.99628682,0.130288188830363
1126,112.498933586758,1,3,0.0647943748444233,0.231728945643341,484657.963994098,4976657.19400599,0.130398612432782
1127,112.598946388785,1,3,0.11703678231415,0.233572207149853,484659.066821553,4976657.29605299,0.130203173481955
1128,112.699093658222,1,3,0.11332122056197,0.104505329493713,484660.209773913,4976657.47773555,0.127825357833969
1129,112.800470381134,1,3,0.115030681222432,0.240746374027303,484661.335591823,4976657.64744909,0.129812615510656
1130,112.899621499353,1,3,0.0941230222684364,-0.170498966979085,484662.337710089,4976657.98077109,0.122320176470485
1131,112.999392156006,1,3,0.0696336329510597,0.00632622859073281,484663.459752803,4976658.10939233,0.125249651629964
1132,113.098990111769,1,3,0.0593547942565492,0.302107123843653,484664.60314412,4976658.22186811,0.13018502745817
1133,113.199030743608,1,3,0.0426856252652717,0.0603275487151756,484665.706501993,4976658.41970028,0.125976126478316
1134,113.299243556154,1,3,0.0472506015704099,0.179232179989074,484666.802153697,4976658.61824424,0.128527970958978
1135,113.39941813522,1,3,0.0271216926809448,0.384416722586961,484667.932767946,4976658.8008746,0.132242347975698
1136,113.500463241212,1,3,0.0323938047093229,0.218007942744112,484669.050246178,4976658.92106074,0.129651193243548
1137,113.599997734599,1,3,0.0250748575251419,0.0262900757900934,484670.142735301,4976659.09573394,0.126542688609592
1138,113.699073686316,1,3,0.0373597761245538,0.00426401952995723,484671.193494596,4976659.26706039,0.126304219590067
1139,113.799042532846,1,3,0.0179087170938707,0.0638531610759741,484672.300417538,4976659.44052311,0.127615251172894
1140,113.898989011489,1,3,0.0684688738054003,0.380896075061566,484673.445890673,4976659.58252014,0.133235159412838
1141,113.999276730445,1,3,0.018715814882722,0.283267892232748,484674.463906367,4976659.8099647,0.13172364362917
1142,114.100323136896,1,3,0.0837013392319994,0.40305171572443,484675.616792607,4976659.90500986,0.133837764717912
1143,114.199517950521,1,3,0.0858358086922219,0.401131660175096,484676.673528387,4976660.06450343,0.133794580259162
1144,114.299233207641,1,3,0.0542954697257638,0.337028545701657,484677.72070269,4976660.25971958,0.132550502609354
1145,114.399275920214,1,3,0.10366902490413,0.391263543891792,484678.824353947,4976660.39790681,0.133802288505049
1146,114.499006522744,1,3,0.076961191034824,0.36333212646662,484679.819958705,4976660.55564042,0.13340196118539
1147,114.59872256014,1,3,0.147673707608105,0.420604759474682,484680.972573071,4976660.7077469,0.134450084443681
1148,114.698856304809,1,3,0.0849067220960988,0.33905223681346,484681.918271628,4976660.87649074,0.133086759920795
1149,114.799223091642,1,3,0.055448780003978,0.419375520593598,484682.954234075,4976661.06970249,0.13463311253694
1150,114.900197452691,1,3,0.0136346804949702,0.678697806686488,484684.026689957,4976661.28501368,0.139228009551913
1151,114.999167807177,0,3,0.479661369673707,-0.0511305902413657,484685.061407761,4976660.97276441,0.126435058660243
1152,115.099109344078,1,3,0.103692935104751,0.678987354924914,484685.984934015,4976661.57463866,0.139019922129963
1153,115.199144513992,1,3,0.129763886448112,0.654933195985472,484687.232482305,4976661.72372846,0.138550210270464
1154,115.299512341192,1,3,0.0348900821773108,0.566873899332691,484688.123493133,4976661.91441234,0.136352775796551
1155,115.399767808777,1,3,0.0995788235478522,0.485615438162901,484689.230459735,4976662.01721397,0.135060813815735
1156,115.500179851567,1,3,0.0558318713789402,0.676865521309422,484690.208256995,4976662.20545306,0.138057921230508
1157,115.598327536,1,3,0.0272330548608115,0.0885308713022692,484691.225406707,4976662.4026564,0.127679546337653
1158,115.698598348995,1,3,0.0560417897201922,0.130032010407278,484692.163715017,4976662.57148668,0.128163142859802
1159,115.798739896415,1,3,0.0328030111343183,0.323837353974582,484693.243104877,4976662.69972474,0.131197228257249
1160,115.898777147062,1,3,0.14845587239378,0.532861308214816,484694.356256379,4976662.79462121,0.134389603532016
1161,115.998914793106,1,3,0.152267359229439,0.714306889656069,484695.354148777,4976662.93646492,0.136837909780986
1162,116.099632183554,1,3,0.141387386444741,0.523282703101608,484696.326291017,4976663.07761861,0.132806878999082
1163,116.199913920401,1,3,0.132966455010571,0.592933159240682,484697.284640054,4976663.22276312,0.133247147070232
1164,116.299172976676,1,3,0.106063212189215,0.240238153540691,484698.284199507,4976663.40739346,0.126132073317654
1165,116.399069777804,1,3,0.0914781535686927,0.152279580292084,484699.240855612,4976663.56294046,0.123592485525439
1166,116.499094283958,1,3,0.144913363931921,0.524681825002782,484700.226914397,4976663.65744533,0.129053624228431
1167,116.599339868058,1,3,0.0898831799386347,0.284097084398659,484701.205074593,4976663.85974805,0.12387262175807
1168,116.699235368728,1,3,0.133138426401079,0.406395165229496,484702.198083052,4976663.96260557,0.125010299571783
1169,116.799220861127,1,3,0.0569684267530695,-0.0947136657506426,484703.171793771,4976664.18539351,0.115328137761607
1170,116.899972063495,1,3,0.142381868942326,0.28592583380684,484704.107072028,4976664.23486874,0.120807203957229
