frame,time,mode,fullPose,directionalPose,measurementType,reason,pvaErrorM,mappingErrorM,yawErrorDeg,registrationSeconds
1066,106.498499814363,per_frame_negative,1,0,fullPose,accepted,0.173115466119355,0.173115466119355,-0.160016355496001,0.021233
1066,106.498499814363,per_frame_zero,1,0,fullPose,accepted,0.173114294065932,0.173114294065932,-0.160007325591661,0.021235
1066,106.498499814363,lidar_only_recursive,0,0,rejected,insufficientOverlap,634.872775367806,634.872775367806,-94.1401840760291,0.017986
1067,106.5587779505,per_frame_positive,1,0,fullPose,accepted,0.467498867478119,0.467498867478119,0.0899963700585447,0.022363
1067,106.5587779505,per_frame_negative,1,0,fullPose,accepted,0.467498354252858,0.467498354252858,0.089988399564786,0.023109
1067,106.5587779505,per_frame_zero,1,0,fullPose,accepted,0.467499483674538,0.467499483674538,0.0899899757833546,0.021797
1067,106.5587779505,lidar_only_recursive,0,0,rejected,insufficientOverlap,636.076734287826,636.076734287826,-94.1441349523016,0.018076
1068,106.680730460925,per_frame_positive,1,0,fullPose,accepted,0.231209566265233,0.231209566265233,-0.00763947103318659,0.021294
1068,106.680730460925,per_frame_negative,1,0,fullPose,accepted,0.231209718698804,0.231209718698804,-0.007641944006476,0.022159
1068,106.680730460925,per_frame_zero,1,0,fullPose,accepted,0.231209280378712,0.231209280378712,-0.00764671794667618,0.021707
1068,106.680730460925,lidar_only_recursive,0,0,rejected,insufficientOverlap,638.519121335601,638.519121335601,-94.1884509520411,0.018004
1069,106.799562420375,per_frame_positive,1,0,fullPose,accepted,0.153569513742904,0.153569513742904,-0.0494552784702782,0.023162
1069,106.799562420375,per_frame_negative,1,0,fullPose,accepted,0.153577538180507,0.153577538180507,-0.0494576652927894,0.022615
1069,106.799562420375,per_frame_zero,1,0,fullPose,accepted,0.153571623256721,0.153571623256721,-0.0494548290278916,0.022474
1069,106.799562420375,lidar_only_recursive,0,0,rejected,insufficientOverlap,640.901881860399,640.901881860399,-94.2221694153845,0.018775
1070,106.899023458446,per_frame_positive,1,0,fullPose,accepted,0.119503872600825,0.119503872600825,0.00248596454192342,0.020896
1070,106.899023458446,per_frame_negative,1,0,fullPose,accepted,0.119520760977766,0.119520760977766,0.00247783497898803,0.022068
1070,106.899023458446,per_frame_zero,1,0,fullPose,accepted,0.119511052217389,0.119511052217389,0.00248164795336694,0.021405
1070,106.899023458446,lidar_only_recursive,0,0,rejected,insufficientOverlap,642.896654067814,642.896654067814,-94.2655027624366,0.018486
1071,106.999404258488,per_frame_positive,1,0,fullPose,accepted,0.113375855394397,0.113375855394397,0.0530994322263833,0.022825
1071,106.999404258488,per_frame_negative,1,0,fullPose,accepted,0.113377441617061,0.113377441617061,0.0530963432321233,0.022035
1071,106.999404258488,per_frame_zero,1,0,fullPose,accepted,0.113376028395327,0.113376028395327,0.0530989554254426,0.022692
1071,106.999404258488,lidar_only_recursive,0,0,rejected,insufficientOverlap,644.910567016946,644.910567016946,-94.3186689289819,0.017985
1072,107.099009488108,per_frame_positive,1,0,fullPose,accepted,0.134070325415919,0.134070325415919,0.111596908190785,0.022328
1072,107.099009488108,per_frame_negative,1,0,fullPose,accepted,0.134069264538452,0.134069264538452,0.111589607949678,0.0212
1072,107.099009488108,per_frame_zero,1,0,fullPose,accepted,0.134070018185949,0.134070018185949,0.111596031406572,0.022296
1072,107.099009488108,lidar_only_recursive,0,0,rejected,insufficientOverlap,646.910602399273,646.910602399273,-94.3754790434313,0.018383
1073,107.199064759055,per_frame_positive,1,0,fullPose,accepted,0.122956796890668,0.122956796890668,0.0261202433572881,0.02139
1073,107.199064759055,per_frame_negative,1,0,fullPose,accepted,0.12295843296369,0.12295843296369,0.0260829657609484,0.020442
1073,107.199064759055,per_frame_zero,1,0,fullPose,accepted,0.122955240295298,0.122955240295298,0.0261196400086238,0.021291
1073,107.199064759055,lidar_only_recursive,0,0,rejected,insufficientOverlap,648.921177921683,648.921177921683,-94.4365053575071,0.017939
1074,107.298978819922,per_frame_positive,1,0,fullPose,accepted,0.166290251839009,0.166290251839009,-0.014316995226732,0.021285
1074,107.298978819922,per_frame_negative,1,0,fullPose,accepted,0.166310216135401,0.166310216135401,-0.0143885881764735,0.020573
1074,107.298978819922,per_frame_zero,1,0,fullPose,accepted,0.166301453980014,0.166301453980014,-0.014336018979937,0.021344
1074,107.298978819922,lidar_only_recursive,0,0,rejected,insufficientOverlap,650.93029593701,650.93029593701,-94.5107783156012,0.01813
1075,107.399291789612,per_frame_positive,1,0,fullPose,accepted,0.154281395229803,0.154281395229803,-0.0278900445469405,0.02194
1075,107.399291789612,per_frame_negative,1,0,fullPose,accepted,0.154282396828115,0.154282396828115,-0.0279445820299849,0.020607
1075,107.399291789612,per_frame_zero,1,0,fullPose,accepted,0.154277625600821,0.154277625600821,-0.0278874733151023,0.021288
1075,107.399291789612,lidar_only_recursive,0,0,rejected,insufficientOverlap,652.949001488755,652.949001488755,-94.5623068876506,0.017863
1076,107.498801823122,per_frame_positive,1,0,fullPose,accepted,0.110645294417052,0.110645294417052,0.000432319616634042,0.020336
1076,107.498801823122,per_frame_negative,1,0,fullPose,accepted,0.110659510578973,0.110659510578973,0.000423538338845005,0.020915
1076,107.498801823122,per_frame_zero,1,0,fullPose,accepted,0.110654738213456,0.110654738213456,0.000427287219056502,0.020659
1076,107.498801823122,lidar_only_recursive,0,0,rejected,insufficientOverlap,654.953285521558,654.953285521558,-94.6152736696693,0.017817
1077,107.57067804626,per_frame_positive,1,0,fullPose,accepted,0.263674745481503,0.263674745481503,-0.022413660010446,0.020535
1077,107.57067804626,per_frame_negative,1,0,fullPose,accepted,0.263674954520517,0.263674954520517,-0.022414742824397,0.02083
1077,107.57067804626,per_frame_zero,1,0,fullPose,accepted,0.263675191188819,0.263675191188819,-0.0224134575644702,0.020756
1077,107.57067804626,lidar_only_recursive,0,0,rejected,insufficientOverlap,656.401242413484,656.401242413484,-94.6657870897184,0.017607
1078,107.694340985383,per_frame_positive,1,0,fullPose,accepted,0.0849724553134991,0.0849724553134991,0.0865511471548523,0.020874
1078,107.694340985383,per_frame_negative,1,0,fullPose,accepted,0.084981506075565,0.084981506075565,0.0865728429622845,0.021087
1078,107.694340985383,per_frame_zero,1,0,fullPose,accepted,0.0849730837941533,0.0849730837941533,0.0865526492719308,0.021487
1078,107.694340985383,lidar_only_recursive,0,0,rejected,insufficientOverlap,658.909455738717,658.909455738717,-94.7524236114054,0.018203
1079,107.799097423412,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.022472
1079,107.799097423412,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,-2,0.021837
1079,107.799097423412,per_frame_zero,0,0,rejected,inconsistentClasses,0,0,0,0.021338
1079,107.799097423412,lidar_only_recursive,0,0,rejected,insufficientOverlap,661.035512001532,661.035512001532,-94.8206637418008,0.018096
1080,107.899001674479,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.022859
1080,107.899001674479,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,-2,0.022034
1080,107.899001674479,per_frame_zero,0,0,rejected,inconsistentClasses,0,0,0,0.020742
1080,107.899001674479,lidar_only_recursive,0,0,rejected,insufficientOverlap,663.062985981442,663.062985981442,-94.877228651124,0.017779
1081,107.999637486796,per_frame_positive,1,0,fullPose,accepted,0.128901983744595,0.128901983744595,0.320435723918497,0.022428
1081,107.999637486796,per_frame_negative,1,0,fullPose,accepted,0.128901166373165,0.128901166373165,0.320440669432446,0.021233
1081,107.999637486796,per_frame_zero,1,0,fullPose,accepted,0.128901899914946,0.128901899914946,0.320434169355265,0.021496
1081,107.999637486796,lidar_only_recursive,0,0,rejected,insufficientOverlap,665.106604814413,665.106604814413,-94.9695757006775,0.017913
1082,108.09889284054,per_frame_positive,1,0,fullPose,accepted,0.0667838728212196,0.0667838728212196,0.221730529098591,0.020989
1082,108.09889284054,per_frame_negative,1,0,fullPose,accepted,0.0667850411816975,0.0667850411816975,0.221739064039927,0.020418
1082,108.09889284054,per_frame_zero,1,0,fullPose,accepted,0.0667839867459964,0.0667839867459964,0.221731639061771,0.020165
1082,108.09889284054,lidar_only_recursive,0,0,rejected,insufficientOverlap,667.122377739493,667.122377739493,-95.0223449044163,0.01786
1083,108.199855216444,per_frame_positive,1,0,fullPose,accepted,0.0745466814909217,0.0745466814909217,0.179320370897986,0.020098
1083,108.199855216444,per_frame_negative,1,0,fullPose,accepted,0.0745428631509858,0.0745428631509858,0.17933050646104,0.020849
1083,108.199855216444,per_frame_zero,1,0,fullPose,accepted,0.0745437730773132,0.0745437730773132,0.179328114610778,0.020851
1083,108.199855216444,lidar_only_recursive,0,0,rejected,insufficientOverlap,669.174277400213,669.174277400213,-95.0881347517914,0.017778
1084,108.29988217527,per_frame_positive,1,0,fullPose,accepted,0.0411992151623625,0.0411992151623625,0.218730097163789,0.021215
1084,108.29988217527,per_frame_negative,1,0,fullPose,accepted,0.0397916841510074,0.0397916841510074,0.246465102668346,0.020195
1084,108.29988217527,per_frame_zero,1,0,fullPose,accepted,0.0397895828026242,0.0397895828026242,0.246453899158792,0.019968
1084,108.29988217527,lidar_only_recursive,0,0,rejected,insufficientOverlap,671.207504600679,671.207504600679,-95.1390870510776,0.017864
1085,108.400058781995,per_frame_positive,1,0,fullPose,accepted,0.102390593247115,0.102390593247115,0.267148751811983,0.019347
1085,108.400058781995,per_frame_negative,1,0,fullPose,accepted,0.0972668383623615,0.0972668383623615,0.319789620500487,0.020401
1085,108.400058781995,per_frame_zero,1,0,fullPose,accepted,0.0972666838590115,0.0972666838590115,0.319790143183883,0.020225
1085,108.400058781995,lidar_only_recursive,0,0,rejected,insufficientOverlap,673.245228763406,673.245228763406,-95.1961875035081,0.017866
1086,108.498879931273,per_frame_positive,1,0,fullPose,accepted,0.0795039947530598,0.0795039947530598,0.354706593556688,0.020226
1086,108.498879931273,per_frame_negative,1,0,fullPose,accepted,0.0355921660411529,0.0355921660411529,0.387708899139008,0.020799
1086,108.498879931273,per_frame_zero,1,0,fullPose,accepted,0.0355936076531765,0.0355936076531765,0.387705809293698,0.020281
1086,108.498879931273,lidar_only_recursive,0,0,rejected,insufficientOverlap,675.255391905937,675.255391905937,-95.2293656021835,0.017566
1087,108.564677119632,per_frame_positive,1,0,fullPose,accepted,0.422188270662395,0.422188270662395,0.402371707075276,0.020034
1087,108.564677119632,per_frame_negative,1,0,fullPose,accepted,0.398106088793789,0.398106088793789,0.427308867452208,0.020978
1087,108.564677119632,per_frame_zero,1,0,fullPose,accepted,0.398104229337986,0.398104229337986,0.427291637580724,0.019405
1087,108.564677119632,lidar_only_recursive,0,0,rejected,insufficientOverlap,676.594435881205,676.594435881205,-95.272217464151,0.01777
1088,108.69902586993,per_frame_positive,1,0,fullPose,accepted,0.0965107560776275,0.0965107560776275,0.447385811233668,0.021136
1088,108.69902586993,per_frame_negative,1,0,fullPose,accepted,0.0965007562459435,0.0965007562459435,0.447377396429235,0.020445
1088,108.69902586993,per_frame_zero,1,0,fullPose,accepted,0.0965025448091247,0.0965025448091247,0.447379058080185,0.020325
1088,108.69902586993,lidar_only_recursive,0,0,rejected,insufficientOverlap,679.322262097249,679.322262097249,-95.3255392826382,0.017834
1089,108.799420490708,per_frame_positive,1,0,fullPose,accepted,0.074859297807444,0.074859297807444,0.463584191301839,0.020685
1089,108.799420490708,per_frame_negative,1,0,fullPose,accepted,0.0748564668499341,0.0748564668499341,0.463587604992077,0.020106
1089,108.799420490708,per_frame_zero,1,0,fullPose,accepted,0.0748569274098365,0.0748569274098365,0.463587295603312,0.020638
1089,108.799420490708,lidar_only_recursive,0,0,rejected,insufficientOverlap,681.36007681808,681.36007681808,-95.3708783143493,0.017948
1090,108.898828020131,per_frame_positive,1,0,fullPose,accepted,0.0963470237900487,0.0963470237900487,0.340105550982232,0.021571
1090,108.898828020131,per_frame_negative,1,0,fullPose,accepted,0.0963443981325467,0.0963443981325467,0.340109152461319,0.020127
1090,108.898828020131,per_frame_zero,1,0,fullPose,accepted,0.0963368385102563,0.0963368385102563,0.340106486595784,0.019836
1090,108.898828020131,lidar_only_recursive,0,0,rejected,insufficientOverlap,683.377500539835,683.377500539835,-95.4168391642956,0.017877
1091,108.999850812183,per_frame_positive,1,0,fullPose,accepted,0.100248374707141,0.100248374707141,0.448472035935216,0.020368
1091,108.999850812183,per_frame_negative,1,0,fullPose,accepted,0.100240392314375,0.100240392314375,0.448476537763006,0.021134
1091,108.999850812183,per_frame_zero,1,0,fullPose,accepted,0.100240179633075,0.100240179633075,0.448476566258874,0.020585
1091,108.999850812183,lidar_only_recursive,0,0,rejected,insufficientOverlap,685.428809230396,685.428809230396,-95.4737001331739,0.017731
1092,109.098593135027,per_frame_positive,1,0,fullPose,accepted,0.106649464108811,0.106649464108811,0.530212422383328,0.020911
1092,109.098593135027,per_frame_negative,1,0,fullPose,accepted,0.101898122098369,0.101898122098369,0.53685216703644,0.020537
1092,109.098593135027,per_frame_zero,1,0,fullPose,accepted,0.101896859273428,0.101896859273428,0.536853145876127,0.019776
1092,109.098593135027,lidar_only_recursive,0,0,rejected,insufficientOverlap,687.433834962155,687.433834962155,-95.5185745804443,0.017856
1093,109.199348313569,per_frame_positive,1,0,fullPose,accepted,0.107593230906898,0.107593230906898,0.467528464294205,0.021417
1093,109.199348313569,per_frame_negative,1,0,fullPose,accepted,0.107593139379516,0.107593139379516,0.467535006580531,0.021374
1093,109.199348313569,per_frame_zero,1,0,fullPose,accepted,0.107591636171104,0.107591636171104,0.467528700999383,0.020984
1093,109.199348313569,lidar_only_recursive,0,0,rejected,insufficientOverlap,689.480473271396,689.480473271396,-95.5459501730861,0.017814
1094,109.298712293842,per_frame_positive,1,0,fullPose,accepted,0.129621656000846,0.129621656000846,0.372695738297488,0.021311
1094,109.298712293842,per_frame_negative,1,0,fullPose,accepted,0.129619381278269,0.129619381278269,0.372696233436696,0.021453
1094,109.298712293842,per_frame_zero,1,0,fullPose,accepted,0.129619328618981,0.129619328618981,0.372696244088784,0.020847
1094,109.298712293842,lidar_only_recursive,0,0,rejected,insufficientOverlap,691.498173408224,691.498173408224,-95.5962889117617,0.017657
1095,109.399086438903,per_frame_positive,1,0,fullPose,accepted,0.0550635868548345,0.0550635868548345,0.723628443505845,0.021689
1095,109.399086438903,per_frame_negative,1,0,fullPose,accepted,0.11956690144859,0.11956690144859,0.512946223226341,0.022044
1095,109.399086438903,per_frame_zero,1,0,fullPose,accepted,0.119566699505244,0.119566699505244,0.512945980801987,0.020884
1095,109.399086438903,lidar_only_recursive,0,0,rejected,insufficientOverlap,693.536541944844,693.536541944844,-95.6240626155387,0.018197
1096,109.49929702945,per_frame_positive,1,0,fullPose,accepted,0.109705010094052,0.109705010094052,0.755258054186615,0.021287
1096,109.49929702945,per_frame_negative,1,0,fullPose,accepted,0.19911093282723,0.19911093282723,0.496560476354256,0.021059
1096,109.49929702945,per_frame_zero,1,0,fullPose,accepted,0.199109044137003,0.199109044137003,0.496558329614743,0.020137
1096,109.49929702945,lidar_only_recursive,0,0,rejected,insufficientOverlap,695.571057019689,695.571057019689,-95.6670016981925,0.017424
1097,109.564344073716,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.02165
1097,109.564344073716,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,-2,0.022575
1097,109.564344073716,per_frame_zero,0,0,rejected,inconsistentClasses,0,0,0,0.020918
1097,109.564344073716,lidar_only_recursive,0,0,rejected,insufficientOverlap,696.892018070596,696.892018070596,-95.6850422012439,0.017687
1098,109.7011105696,per_frame_positive,1,0,fullPose,accepted,0.147455376479668,0.147455376479668,0.783384201718348,0.021755
1098,109.7011105696,per_frame_negative,1,0,fullPose,accepted,0.180798923578505,0.180798923578505,0.526120941212678,0.021765
