pillarIndices,stage,ownPoints,ownSpan,maximumCylinderPoints,maximumQualifiedPoints,maximumRunPoints,maximumRunOwnPoints,longestRunHeight,longestRunRobustHeight,longestRunOwnHeight,longestRunPoints,longestRunOwnPoints,longestRunRadialRms,maximumPeakContrast,minimumSeedTiltDegrees,minimumRadialRms,frame,baseline,fine,previous,subsetFound,subsetAccepted,defaultCore,range,wholeTilt,wholeRadialStd,coreFraction,coreHeight,coreIsolation,coreCount,failCount,failHeight,failHeightStd,failTilt,failRadial,failCoreFraction,failCoreHeight,failIsolation,failCoreCount,defaultFootprintDrop,subsetFootprintDrop,nearestAcceptedCellMeters,fineOriginalOwnCount,fineOffGroundOwnCount,fineGroundRemovedCount,fineOutsideFilterCount,fineOriginalOwnHeight,fineOffGroundOwnHeight,fineAxisNearestAccepted,fineAxisOverlapHeight,densityCoreEvaluated,failEligibility,failLine
5932,10,27,1.37954270839691,66,66,44,27,2.32729387283325,1.93633274435997,1.37954270839691,44,27,0.067236609598678,1.83333333333333,7.89479192051772,0.0372898385164629,1111,1,0,0,1,1,0,12.5164011445664,10.314360125804,0.0583827749644013,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0
7832,9,19,2.41140794754028,15,14,14,14,1.83997249603271,1.7297837138176,1.83997249603271,14,14,0.0910114781658685,1.27272727272727,2.80680691717896,0.0910114781658685,1111,1,0,0,0,0,0,20.4365691377911,3.79500044492146,0.144085080106324,0.578947368421053,2.23241037130356,0.215686274509804,11,0,0,0,0,0,0,0,1,1,0,0,3.39411254969543,0,0,0,0,0,0,NaN,NaN,1,0,0
2543,10,41,3.46394157409668,44,44,44,40,3.45946633815765,3.37573022842407,3.45825791358948,42,38,0.0826963934431859,2.2,0.197541892073336,0.0523335747358429,1121,1,1,1,1,1,1,15.2580023176328,1.10845871771444,0.0758232616405686,0.975609756097561,3.45825791358948,0.933333333333333,42,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,2.92380464076996,2.92380464076996,0.00275538349725794,2.50934541225433,1,0,0
2732,10,28,2.08221256732941,43,36,32,19,2.06678313016891,2.03451534509659,1.89155173301697,32,17,0.0860677834113693,1.68421052631579,2.82518543844253,0.0653616765065853,1121,1,0,0,1,1,0,17.4074282731704,8.11317133748982,0.167463877355409,0.714285714285714,1.89155173301697,0.301075268817204,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2733,10,41,5.91813808679581,59,58,53,29,3.93602347373962,3.5995245218277,2.49321514368057,52,27,0.0853795003776159,1.77777777777778,0.478353282430019,0.0576459727715998,1121,1,0,0,1,1,0,17.1434458174864,1.30302840375968,0.150770782042176,0.609756097560976,5.91813808679581,0.3,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2933,10,84,7.44408583641052,60,50,47,47,5.30549097061157,4.69071511030197,5.30549097061157,44,44,0.0828371583138035,1.81818181818182,0.802447709437796,0.0613104752367699,1121,1,1,1,1,1,1,16.0883788239803,1.47681479285223,0.166824488453462,0.571428571428571,7.44408583641052,0.448598130841121,48,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,3.46268370747566,3.46268370747566,0.0426855949105699,2.36338832974434,1,0,0
3932,10,30,5.32489407062531,39,38,35,26,1.93463535606861,1.8114317804575,1.66435201466084,35,24,0.0861691075213168,1.75,1.00260881946098,0.0764004435159541,1121,1,0,1,1,1,1,12.8363766377364,4.22610857304322,0.11551757577896,0.9,4.14981210231781,0.482758620689655,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5526,7,37,3.18085730075836,23,23,17,17,0.710262894630432,0.70909104347229,0.710262894630432,12,12,0.0557705042766636,0,0.150843400586903,Inf,1121,1,0,0,0,0,0,15.1479364575675,3.29492916070062,0.152086288046571,0.486486486486487,2.59959173202515,0.315789473684211,18,0,0,0,0,0,0,0,1,0,0,0,1.8,0,0,0,0,0,0,NaN,NaN,1,0,0
5529,10,50,4.80974960327148,44,43,35,35,2.06532633304596,1.8357271105051,2.06532633304596,35,35,0.0605879773716909,2,0.764048322116246,0.0373811573653981,1121,1,1,1,1,1,1,13.4093032122638,3.51746421004901,0.0911550978253091,0.74,4.55807304382324,0.649122807017544,37,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,1.83790451288223,1.83790451288223,0.00938190519430077,1.83790451288223,1,0,0
7092,10,38,7.50686675310135,29,22,13,13,3.10107678174973,3.02353323400021,3.10107678174973,13,13,0.0674148126882346,1.71428571428571,0.763931472903982,0.0674148126882346,1121,1,0,1,1,1,1,28.0221544730383,1.97925534080268,0.164004082956032,0.631578947368421,4.88549333810806,0.363636363636364,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7094,4,25,2.92999041080475,18,6,0,0,0,0,0,0,0,0,0,0.525813606155773,Inf,1121,1,0,0,0,0,0,29.0969466605196,3.63859655743441,0.17873764885144,0.36,2.66444075107574,0.270833333333333,13,0,0,0,0,0,0,0,1,0,0,0,1.2,0,0,0,0,0,0,NaN,NaN,1,0,0
7131,10,14,2.83247756958008,26,26,26,12,2.79505586624146,2.67325758934021,2.79505586624146,26,12,0.0827297479769779,2,3.46612794598589,0.0539856174856264,1121,1,0,1,1,0,1,17.141777426865,2.29106703359873,0.16171749368976,0.714285714285714,2.78937596082687,0.727272727272727,24,0,0,0,0,0,0,0,0,0,0,1,0.848528137423857,0,0,0,0,0,0,NaN,NaN,1,0,0
7132,1,9,2.76614260673523,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,1121,1,0,0,0,0,0,16.997787866087,3.13571353595115,0.131469682333843,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
7192,5,11,4.38203716278076,17,12,7,0,0,0,0,0,0,0,0,2.98116901381589,Inf,1121,1,0,0,0,0,0,28.0748126769255,3.06013467326977,0.0976573023926526,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
7194,4,17,2.62664067745209,15,10,0,0,0,0,0,0,0,0,0,0.598385393807166,Inf,1121,1,0,0,0,0,0,29.2033884921305,2.73930120150703,0.113722078110029,0.823529411764706,2.3877364397049,0.318181818181818,14,0,0,0,0,0,0,0,1,0,0,0,1.34164078649987,0,0,0,0,0,0,NaN,NaN,1,0,0
7232,10,32,4.294273853302,26,25,25,24,1.88191479444504,1.60776656866074,1.58402460813522,22,21,0.0866077667904945,1.71428571428571,0.913291703822503,0.0606846905699704,1121,1,0,0,1,1,0,17.5181132344581,4.78085147488377,0.137609045656944,0.34375,2.40081495046616,0.255813953488372,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8094,10,32,4.53730630874634,24,20,19,18,3.62920761108398,3.36070840358734,3.62920761108398,19,18,0.0939500926786067,1.71428571428571,0.586773600460751,0.0283054170789988,1121,1,0,1,1,1,1,31.8756653387923,1.29529718014321,0.123906846256611,0.75,4.52577543258667,0.705882352941177,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3561,0,5,4.64353203773499,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,1131,1,0,0,0,0,0,10.6595476914031,0.84366068630521,0.112596168908676,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,6.11882341631134,0,0,0,0,0,0,NaN,NaN,0,0,0
3628,6,11,7.07339990139008,18,18,13,5,0,0,0,0,0,0,0,2.50499641110674,Inf,1131,1,0,0,0,0,0,15.4880110281558,2.86750174408136,0.151339808144057,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,7.8,0,0,0,0,0,0,NaN,NaN,0,0,0
3629,7,16,6.22685158252716,18,18,13,8,0.852896451950073,0.830827379226685,0.713400840759277,13,8,0.0571984303781032,0,3.32591590510227,Inf,1131,1,0,1,0,0,1,15.2745372235312,3.38596734691969,0.0599789706120031,0.6875,1.82801169157028,0.666666666666667,18,0,0,0,0,0,0,0,0,0,0,0,8.04984471899924,0,0,0,0,0,0,NaN,NaN,1,0,0
3661,1,9,4.67919051647186,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,1131,1,0,0,0,0,0,10.4185330385223,1.58569845572493,0.16492633633357,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,6.70820393249937,0,0,0,0,0,0,NaN,NaN,0,0,0
3897,5,28,3.46011662483215,17,12,8,0,0,0,0,0,0,0,0,0.722101241912421,Inf,1131,1,0,0,0,0,0,28.7686044768796,1.57448700500255,0.183245979834851,0.571428571428571,2.91300487518311,0.340425531914894,16,0,0,0,0,0,0,0,1,0,0,0,13.9168962056918,0,0,0,0,0,0,NaN,NaN,1,0,0
3997,9,15,3.18998146057129,17,16,16,13,2.60842800140381,2.52487275600433,2.60842800140381,16,13,0.0917210940867322,1,1.71498771542797,0.0917210940867322,1131,1,0,1,0,0,1,28.6807110560368,0.913678239271476,0.0883097430840599,0.933333333333333,2.60842800140381,0.428571428571429,18,0,0,0,0,0,0,0,0,0,0,0,13.3221619867047,0,0,0,0,0,0,NaN,NaN,1,0,0
4598,5,26,4.92220121622086,16,13,9,0,0,0,0,0,0,0,0,0.438572770176639,Inf,1131,1,0,0,0,0,0,28.5097870047513,2.95701341037558,0.186257386519395,0.461538461538462,4.67707020044327,0.220338983050847,13,0,0,0,0,0,0,0,1,0,0,0,9.89545350148238,0,0,0,0,0,0,NaN,NaN,1,0,0
4823,10,42,4.77940022945404,41,41,41,40,3.82411587238312,3.51507480442524,3.82411587238312,40,39,0.0750507967846211,1.85714285714286,0.458678442093812,0.0543983300111235,1131,1,1,1,1,1,1,16.5842087487911,1.61118672395075,0.0785632251395698,0.952380952380952,4.77940022945404,0.773584905660377,41,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,2.88667333126068,2.88667333126068,0.0136645656876157,2.88667333126068,1,0,0
5131,10,52,1.89124304056168,61,61,61,50,1.88615542650223,1.72152957320213,1.88615542650223,60,49,0.0807807420243054,1.96774193548387,0.481019338435309,0.0655999323293936,1131,1,0,1,1,1,1,11.4165017550974,1.54230178719992,0.0843058840985628,0.923076923076923,1.88615542650223,0.743589743589744,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5332,10,33,1.5028663277626,32,28,28,27,1.98507416248322,1.57993114888668,1.49386858940125,24,23,0.0699071170888664,1.55555555555556,4.50338629530725,0.0699071170888664,1131,1,0,0,1,1,0,11.0681052277407,5.57827002061316,0.1057154067075,0.787878787878788,1.39692831039429,0.464285714285714,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6194,10,37,4.1412467956543,27,25,25,25,3.29827690124512,3.16263475418091,3.29827690124512,21,21,0.0865330537559425,1.7,0.672955029651158,0.0736024749037452,1131,1,0,1,1,1,1,26.9430185113445,3.04740167644419,0.141764510385325,0.675675675675676,3.28654861450195,0.609756097560976,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6835,10,41,4.13504481315613,38,38,38,31,3.35048174858093,3.00427528619766,3.35048174858093,36,29,0.0733607583605234,2,0.0812023321726808,0.0543713572552588,1131,1,0,1,1,1,1,14.6912193794978,5.06586115398413,0.158870670936934,0.731707317073171,3.35048174858093,0.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3231,10,34,4.09931826591492,45,44,44,31,4.10464841127396,3.39780224263668,4.09931826591492,43,30,0.0732544282647316,2,0.831524852142002,0.0390144067041597,1141,1,0,1,1,0,1,15.2811400235696,2.04120308601291,0.0895849875307387,0.823529411764706,3.51823902130127,0.683333333333333,41,0,0,0,0,0,0,0,0,0,0,1,1.34164078649987,0,0,0,0,0,0,NaN,NaN,1,0,0
4294,10,22,6.72662830352783,31,22,17,8,3.3936961889267,3.22333235144615,2.19417905807495,17,6,0.0696859693190604,1.38461538461538,0.657283457647786,0.0696859693190604,1141,1,0,1,1,1,1,26.325563062641,1.33333866689177,0.138264764433512,0.772727272727273,6.09189701080322,0.483333333333333,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4394,10,28,5.9189031124115,35,33,33,24,5.1763151884079,4.63311485052109,4.00822806358337,33,24,0.0954384766520928,1.71428571428571,0.710449169368583,0.030192081826583,1141,1,0,1,1,1,1,26.288947847192,1.93185043982739,0.100999552791315,0.892857142857143,5.90129256248474,0.508474576271186,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5230,10,81,4.110959649086,69,67,67,53,3.33792835474014,2.87326094210148,2.14695286750793,67,52,0.0857474230772152,1.46666666666667,0.675948591469343,0.0580213174313301,1141,1,0,1,1,1,1,12.180010584939,2.98205332489461,0.138454448940387,0.62962962962963,4.10277879238129,0.424,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5993,10,25,6.61323047429323,15,15,15,15,2.43323016911745,2.38173840641975,2.43323016911745,14,14,0.0680849126892376,1.66666666666667,0.505636405986045,0.0680849126892376,1141,1,0,1,1,1,1,26.4146147211305,2.44211357847669,0.159883090461658,0.6,2.43323016911745,0.365853658536585,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6198,10,20,4.60216037184,21,19,16,16,4.32589856535196,4.23996823057532,4.30912820249796,16,15,0.061945177348163,1.875,0.158308150459746,0.053669161783222,1141,1,0,1,1,1,1,29.533307430624,2.54505652834221,0.0699439305843062,0.85,4.05244517326355,0.459459459459459,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6232,10,46,3.93043303489685,59,59,59,41,3.86915695667267,3.43904391527176,3.86915695667267,58,41,0.0841079387051339,1.75,1.3393814831726,0.0420687803827184,1141,1,0,1,1,1,1,13.4967812576465,6.31990501373508,0.121799503764879,0.652173913043478,2.50732219219208,0.471910112359551,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6332,10,29,1.74995738267899,57,57,54,21,2.88035011291504,2.57345567345619,1.74958926439285,52,17,0.0833707795754627,1.54285714285714,2.52017215233291,0.0645504284965481,1141,1,0,1,1,1,1,13.4766392689455,8.20132366672518,0.106778824096254,0.827586206896552,1.74995738267899,0.391752577319588,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
9777,3,13,2.1087794303894,11,0,0,0,0,0,0,0,0,0,0,1.40467451618828,Inf,1141,1,0,0,0,0,0,32.6313691395568,3.61157986233488,0.0975674963431813,0.769230769230769,2.09560322761536,0.714285714285714,10,0,0,0,0,0,0,0,0,1,0,0,11.0634533487515,0,0,0,0,0,0,NaN,NaN,1,0,0
1592,10,25,10.9808416366577,18,17,15,15,2.66044998168945,2.59769985675812,2.66044998168945,14,14,0.105374847211426,1.4,0.0997603769829579,0.0908488948594357,1151,1,0,1,1,1,1,32.3048410220751,0.473365817073013,0.158947952264399,0.52,9.51247048377991,0.351351351351351,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2593,10,23,6.31305253505707,24,21,18,17,2.44434976577759,2.25022487640381,2.44434976577759,18,17,0.105477122229582,1.75,0.479206586493148,0.0945976326092694,1151,1,0,1,1,1,1,29.720551178775,0.587284390320255,0.0929535097962026,0.869565217391304,6.06843507289886,0.58974358974359,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2594,6,13,5.80938601493835,23,18,13,4,0,0,0,0,0,0,0,0.877724075201826,Inf,1151,1,0,1,0,0,1,29.7940452127148,1.47248270290705,0.0880072816469093,0.923076923076923,5.80938601493835,0.41025641025641,16,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
3095,5,18,3.05890440940857,14,14,11,0,0,0,0,0,0,0,0,1.1240347480941,Inf,1151,1,0,0,0,0,0,28.9896113137899,5.75696327846011,0.185358418306118,0.555555555555556,2.70124793052673,0.37037037037037,10,0,0,0,0,0,0,0,0,1,0,0,3.2310988842807,0,0,0,0,0,0,NaN,NaN,1,0,0
4432,10,54,3.16178262233734,52,51,37,37,1.98071904480457,1.64155219495296,1.98071904480457,33,33,0.0749740512839322,1.89473684210526,1.24884897931774,0.0465707497405142,1151,1,0,1,1,1,1,11.5055310477711,6.28545560655036,0.109666383265836,0.462962962962963,1.68112993240356,0.352112676056338,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4980,10,26,3.97326609492302,22,21,21,21,1.62752997875214,1.61124101579189,1.62752997875214,21,20,0.0773901470629137,1.5,2.85444593461592,0.0581410547908744,1151,1,0,1,1,1,1,17.8965571155714,4.14497223132614,0.124162425021306,0.653846153846154,2.48656260967255,0.361702127659574,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6226,10,25,2.47168695926666,32,32,32,23,3.19341552257538,3.1132294178009,2.23964488506317,32,23,0.0728583932581875,1.83333333333333,3.75913836506652,0.0559103538362,1151,1,0,1,1,1,1,16.3378335056334,3.79078129362076,0.113432515290196,0.8,2.23394191265106,0.571428571428571,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6261,4,29,4.05613112449646,32,0,0,0,0,0,0,0,0,0,0,1.76385163779901,Inf,1151,1,0,0,0,0,0,10.1408867519834,2.28743629603079,0.127634070158379,0.586206896551724,4.05337524414062,0.258426966292135,23,0,0,0,0,0,0,0,1,0,0,0,6.26418390534633,0,0,0,0,0,0,NaN,NaN,1,0,0
6262,4,34,4.1055736541748,30,0,0,0,0,0,0,0,0,0,0,2.00498602337035,Inf,1151,1,0,0,0,0,0,10.3933303676324,3.62152536404388,0.162639526959726,0.529411764705882,0.523725986480713,0.247311827956989,23,0,0,0,0,0,0,1,1,0,0,0,5.69209978830308,0,0,0,0,0,0,NaN,NaN,1,0,0
6322,10,26,3.53242647647858,31,21,21,15,2.44308960437775,2.3263023853302,2.44308960437775,17,15,0.0749740155704884,1.7,0.320517994352505,0.0614289261765972,1151,1,0,0,1,1,0,18.7231534271008,0.865268152817155,0.116974679406706,0.769230769230769,3.1148065328598,0.333333333333333,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6323,10,26,3.12129437923431,34,23,22,11,2.05536115169525,2.04639871120453,2.05259811878204,22,11,0.0942637715386329,1.75,0.953041217266561,0.0750277317381892,1151,1,0,1,1,1,1,18.5753640131699,0.881886903858867,0.13104823427022,0.769230769230769,3.12129437923431,0.358024691358025,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6426,10,21,3.20429348945618,17,17,17,17,3.20429348945618,3.01572639942169,3.20429348945618,16,16,0.0509428683391505,2,0.556852142540758,0.0366790806914618,1151,1,1,1,1,1,1,17.0821415155809,2.93672987163125,0.126170340413913,0.80952380952381,3.20429348945618,0.739130434782609,17,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1.39482951164246,1.39482951164246,0.0204075338687099,1.39482951164246,1,0,0
6862,9,139,4.3186948299408,98,58,58,57,3.22904241085052,2.65443897247314,3.22904241085052,58,57,0.0970733918047916,1.21538461538462,0.537441157049773,0.0950301711582371,1151,1,0,0,0,0,0,13.2228596258581,3.58221853599654,0.164754820752389,0.532374100719424,4.09549558162689,0.31404958677686,76,0,0,0,0,0,0,0,1,0,0,0,7.63675323681471,0,0,0,0,0,0,NaN,NaN,1,0,0
6863,9,95,2.89071130752563,93,76,76,65,2.78340744972229,2.47603735327721,2.78340744972229,53,45,0.0972491816485168,1.21052631578947,0.760051279069139,0.0920853133330579,1151,1,0,0,0,0,0,13.292748448799,2.34019786121111,0.156347816079885,0.652631578947368,2.89071130752563,0.311475409836066,76,0,0,0,0,0,0,0,1,0,0,0,7.22495674727538,0,0,0,0,0,0,NaN,NaN,1,0,0
6865,7,29,1.50741505622864,16,14,14,14,0.657109260559082,0.610945987701416,0.657109260559082,14,14,0.0973328539964807,0,1.81013716906385,Inf,1151,1,0,0,0,0,0,14.2649280784536,7.14058554399311,0.169491564735133,0.413793103448276,1.23530292510986,0.25,12,0,0,0,0,0,0,1,1,0,0,0,6.48999229583518,0,0,0,0,0,0,NaN,NaN,1,0,0
6867,3,14,1.59436440467834,11,0,0,0,0,0,0,0,0,0,0,4.79055113249692,Inf,1151,1,0,0,0,0,0,14.9710019812356,6.15235131157689,0.112490716691709,0.714285714285714,1.59436440467834,0.476190476190476,10,0,0,0,0,0,0,0,0,1,0,0,5.90931468107766,0,0,0,0,0,0,NaN,NaN,1,0,0
7742,10,34,3.45699882507324,45,45,45,32,3.45699882507324,3.45434981584549,3.45699882507324,44,32,0.0810694829579185,2.04545454545455,0.176611960577578,0.0437069669180025,1151,1,0,1,1,1,1,17.2471438589015,0.65780335766774,0.0806000321959564,0.941176470588235,3.4562760591507,0.833333333333333,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7977,10,28,3.92845225334167,23,23,23,23,3.05181348323822,2.95422413349152,3.03977704048157,18,16,0.0657127594876849,1.625,0.624101621342239,0.0263555771434298,1151,1,0,1,1,1,1,23.8229693684777,2.65090739555641,0.107612200813918,0.678571428571429,3.92845225334167,0.605263157894737,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
9439,10,31,4.49292969703674,29,22,18,18,3.03307747840881,2.8519711971283,2.53952050209045,17,11,0.0957832046709152,1.54545454545455,0.536230840350794,0.0721319621784198,1151,1,0,0,1,1,0,27.7053138598973,4.38362983498011,0.15163078964367,0.387096774193548,2.26213145256042,0.235294117647059,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
9440,3,12,3.94227743148804,9,0,0,0,0,0,0,0,0,0,0,2.28258607201589,Inf,1151,1,0,0,0,0,0,27.6670538549827,6.93816485056157,0.166579529559857,0.666666666666667,2.2975480556488,0.218181818181818,12,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
4526,10,38,4.5461653470993,42,40,40,33,3.59946513175964,3.13035681843758,3.46231555938721,40,33,0.073475989014498,2,1.82561001779086,0.0554246975027943,1161,1,1,1,1,1,1,14.6618268735792,4.32116275734259,0.0801487331125735,0.736842105263158,3.66157740354538,0.474576271186441,28,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,1.35705387592316,1.35705387592316,0.0166947605550348,1.08774417638779,1,0,0
4626,10,16,3.82289016246796,16,16,15,14,2.32959598302841,2.27308552265167,2.32308733463287,14,13,0.0783042724862952,1.85714285714286,1.1085283531636,0.0581577757895714,1161,1,0,0,1,0,1,14.9072643379139,0.390206235063047,0.0978401943135491,0.875,2.32308733463287,0.681818181818182,15,0,0,0,0,0,0,0,0,0,1,1,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
5582,9,27,3.23060193657875,28,22,22,14,1.7163273692131,1.48305727392435,1.7163273692131,19,13,0.0947395294959428,1.1,0.450307701462422,0.069185792842586,1161,1,0,0,0,0,0,19.2050244623517,5.9167457900143,0.126434275443485,0.703703703703704,2.81610313057899,0.279569892473118,26,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
5682,10,44,3.00801140069962,31,19,19,19,1.73998194932938,1.67367377281189,1.5742684006691,18,9,0.102439200678247,1.46153846153846,0.386752491570913,0.0666001849269157,1161,1,0,0,1,1,0,19.1849227277848,1.573367846815,0.147923173813398,0.522727272727273,2.60927012562752,0.25531914893617,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6042,10,104,2.87424468994141,153,150,150,100,3.21750342845917,2.85452699661255,2.87424468994141,150,100,0.076281717386576,1.9375,0.47314525360176,0.0377871152963515,1161,1,1,1,1,1,1,7.79758579679176,0.835998471636853,0.0638125933033089,0.951923076923077,2.87424468994141,0.721393034825871,145,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,2.58970022201538,2.58970022201538,0.00775951309207957,2.58970022201538,1,0,0
6043,10,47,3.36644244194031,160,160,160,30,3.34315454959869,3.01181042194366,3.12960481643677,160,26,0.0853210653703906,1.91566265060241,0.219073548272469,0.0498657151194296,1161,1,1,0,1,1,1,7.74348555582685,2.11051904461121,0.108274288044504,0.808510638297872,3.2970130443573,0.641791044776119,129,0,0,0,0,0,0,0,0,0,1,0,0,13,13,0,0,1.52448302507401,1.52448302507401,0.00775951309207957,2.58970022201538,1,0,0
6120,10,22,4.59597194194794,29,28,18,17,2.25896841287613,2.20731419920921,2.25896841287613,16,16,0.0518691381781895,1.8,0.228200891490229,0.0357686338227338,1161,1,0,1,1,1,1,19.2709304224337,0.961493274909569,0.0572492805151498,1,4.59597194194794,0.848484848484849,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6121,6,9,3.96735644340515,29,28,18,1,0,0,0,0,0,0,0,0.698372342133798,Inf,1161,1,0,0,0,0,0,19.1746969739683,0.682913324297049,0.075502008533807,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
6277,10,56,4.03558218479156,51,48,47,38,3.34703117609024,3.19002280533314,2.87600338459015,47,35,0.0929715300543881,1.5,0.504511010105906,0.0606515708764597,1161,1,1,1,1,1,1,17.4775434648245,0.9121491216137,0.120096675231148,0.678571428571429,4.03558218479156,0.558139534883721,48,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,2.38590902090073,2.38590902090073,0.16544004913212,0.952669978141785,1,0,0
7361,10,62,3.70854556560516,42,37,37,37,2.98112142086029,2.85563116073608,2.98112142086029,28,25,0.0813091002610853,1.8,1.23637206391408,0.0389976231892751,1161,1,1,1,1,1,1,15.549140856447,1.98373973989358,0.156355605744036,0.693548387096774,3.70854556560516,0.505882352941176,43,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,2.12539088726044,2.12539088726044,0.073397281101619,1.13404595851898,1,0,0
7739,10,77,4.68179368972778,75,75,75,51,4.61767506599426,4.28606187105179,4.10150241851807,63,45,0.0873181502928602,1.44897959183673,0.143792168645277,0.0460497007287461,1161,0,1,0,1,1,0,17.8621981972438,2.8504127369003,0.170556407174159,0.519480519480519,3.07051813602448,0.336134453781513,40,0,0,0,0,0,0,0,1,0,0,0,0,47,47,0,0,2.0844601392746,2.0844601392746,0.0808895890317901,1.77035158872604,1,0,0
