order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
180,550,1,17900,0.0149999999976558,85.1819999999996,85.1969999999973,1,accepted,0.1
181,350,1,18000,0.0150000000012085,72.6639999999996,72.6790000000008,1,accepted,0.1
182,120,3,18100,0.0179999999971869,82.7920000000013,82.8099999999985,1,accepted,0.1
183,120,2,18200,0.0150000000012085,80.6289999999983,80.6439999999995,1,accepted,0.1
184,260,1,18300,0.0149999999976558,69.9130000000032,69.9280000000009,1,accepted,0.1
185,120,1,18400,0.0199999999992428,81.6219999999994,81.6419999999987,1,accepted,0.1
186,550,3,18500,0.0140000000001805,83.4849999999996,83.4989999999998,1,accepted,0.1
187,1050,1,18600,0.0140000000001805,87.332,87.3460000000001,1,accepted,0.1
188,1050,3,18700,0.0110000000006494,83.1610000000005,83.1720000000011,1,accepted,0.1
189,900,3,18800,0.0159999999986837,89.0030000000017,89.0190000000004,1,accepted,0.1
190,260,2,18900,0.0139999999966278,90.9080000000024,90.9219999999991,1,accepted,0.1
191,1050,1,19000,0.0180000000007396,84.1709999999978,84.1889999999985,1,accepted,0.1
192,120,3,19100,0.0149999999976558,80.1410000000011,80.1559999999988,1,accepted,0.1
193,700,1,19200,0.0139999999966278,77.9440000000022,77.9579999999989,1,accepted,0.1
194,700,3,19300,0.0140000000001805,78.6189999999998,78.633,1,accepted,0.1
195,260,3,19400,0.0139999999966278,70.9000000000017,70.9139999999984,1,accepted,0.1
196,120,2,19500,0.0169999999997117,80.8590000000002,80.8759999999999,1,accepted,0.1
197,1050,2,19600,0.0259999999983052,82.1000000000005,82.1259999999988,1,accepted,0.1
198,550,3,19700,0.0149999999976558,81.6400000000002,81.6549999999978,1,accepted,0.1
199,550,2,19800,0.0149999999976558,84.6940000000025,84.7090000000001,1,accepted,0.1
200,350,1,19900,0.0139999999966278,72.3470000000006,72.3609999999972,1,accepted,0.1
201,700,2,20000,0.0140000000001805,80.8250000000008,80.839000000001,1,accepted,0.1
202,900,2,20100,0.0249999999972772,92.4200000000006,92.4449999999979,1,accepted,0.1
203,1050,3,20200,0.0149999999976558,83.0269999999977,83.0419999999954,1,accepted,0.1
204,350,2,20300,0.0169999999997117,78.3740000000002,78.3909999999999,1,accepted,0.1
205,900,3,20400,0.0149999999976558,86.8050000000018,86.8199999999995,1,accepted,0.1
206,120,1,20500,0.0190000000017676,86.7569999999986,86.7760000000004,1,accepted,0.1
207,900,1,20600,0.0149999999976558,94.8240000000027,94.8390000000003,1,accepted,0.1
208,550,1,20700,0.0179999999971869,86.3340000000008,86.351999999998,1,accepted,0.1
209,350,3,20800,0.0149999999976558,73.755000000002,73.7699999999997,1,accepted,0.1
210,260,1,20900,0.0129999999991526,75.9689999999971,75.9819999999962,1,accepted,0.1
