timeSeconds,identityBaselineM,selectedSequenceFitM,independentDriveFitM
26.8997337972897,0.0805597663666406,0.074471019058062,0.0843515910475212
27.0002295896073,0.0783793400135104,0.0730114678813685,0.0837896804024904
27.1001968755867,0.0708890242132188,0.0648921095381899,0.0796492436760154
27.2004310156522,0.0638700047215897,0.0391007157003494,0.0747907704449424
27.2993282843701,0.0585875039893788,0.0234728885828855,0.0716885761734461
27.3994791950911,0.0569179690964371,0.0162710905860634,0.0676208749752212
27.4993749558525,0.0562065691237173,0.015403749749478,0.0649495633611328
27.5995799656474,0.05693169625128,0.017255217658752,0.0637957351182739
27.6995394488757,0.056098265690955,0.0205094730802982,0.0649198953726055
27.8001390177824,0.0544064306125001,0.0223948454389756,0.0673439254729973
27.8993574997521,0.0528378178755686,0.0265459581285714,0.0685046900150174
27.9995658907391,0.053259596402272,0.031228291814354,0.0686983448519337
28.0994650326926,0.0550030521123587,0.0367207608077066,0.0656573306592823
28.1993477888689,0.0539209933147088,0.0393501330109357,0.0606611314844073
28.2997215981784,0.0403839899861751,0.0329986337222421,0.0435667255320069
28.3995039589577,0.0304872402723981,0.0286400799445614,0.0423127099091296
28.5009295791095,0.0132275000810872,0.0122052727984493,0.0162590051186106
28.5990018369491,0.0103848083316441,0.010307071960092,0.00227273181330053
28.6990461100723,0.0192856123464126,0.0157071062084694,0.0112155191875285
28.7994643950627,0.0241260574977329,0.0194234480849889,0.016774766599035
28.899460551221,0.0285726378528372,0.0255854170818865,0.0216757046627508
28.9992972711661,0.0303868576461016,0.032182897884169,0.0264007692010971
29.1000531551855,0.0306672528947188,0.0373434325267578,0.0308970656349729
29.1988417055721,0.0304707633649681,0.0409795144558128,0.0340973806657674
29.2989434589614,0.0296881673834885,0.0333708730703656,0.0340264200454042
29.3993765691788,0.0373921416093413,0.0342838842923858,0.0371340328892899
29.4993602409354,0.0403586226835066,0.0359985350005229,0.0403251963585462
29.5991769338195,0.0357231933882245,0.0372035164002203,0.0435282636093219
29.6992024803401,0.0288382252475111,0.035444408518125,0.0444031112168209
29.8001968684502,0.0210329048615008,0.0337956545761078,0.0431522833957844
29.8992148197177,0.0148383545406246,0.0343238200048561,0.0430501065826351
29.9995691221495,0.0154703704229771,0.0381720514522966,0.0464759628934064
30.0995205425351,0.0127775252867173,0.041615265238658,0.0482097372206777
30.1991299423328,0.0121649685287688,0.0312557585936241,0.0329583016843917
30.2995227383364,0.0120502197368728,0.0233477289893791,0.0219702954622634
30.3990020922831,0.0148684802913504,0.0228471423990395,0.0189557599668626
30.4989594947778,0.0191589340005266,0.0258711450930887,0.0204262766572314
30.599186092184,0.023073373570515,0.0288252344464558,0.0238846149228876
30.6993302405207,0.0258449614851766,0.0290642270880083,0.0254334374505727
30.7992322434829,0.0285397109894832,0.0308644237667971,0.0282214622771266
30.8991462106634,0.0340471473798292,0.0354527973108033,0.032790729891259
31.0002396937119,0.0422021160099705,0.0394964971808932,0.0382339476247088
31.1012535886996,0.0501229528268248,0.0416344873394297,0.0430486043965678
31.1997347106946,0.0573343075514726,0.0437423107031654,0.0466666435921583
31.2998921237081,0.0586325450939445,0.0461998402289915,0.0490970160209317
31.3999137688531,0.0589177186301749,0.0485746150741838,0.0521161912800289
31.4994643879262,0.054698263302023,0.0488694420200038,0.053796521467508
31.599570042691,0.0688357000463579,0.0615343739795306,0.0676734347917954
31.699409363553,0.0542600913073483,0.0509486269481261,0.0568532336001307
31.7994271073226,0.0540450980225043,0.0529809106934373,0.0591357452293404
31.8996547450956,0.0532213412633936,0.0551739924083287,0.0614581981488052
31.9994495902767,0.0548374366917517,0.0583943112582881,0.0649505369688451
32.0991539235455,0.059108564486024,0.0619261587358843,0.0680956114617491
32.1993474893055,0.0648326517997019,0.0652211491072184,0.07216936176896
32.2991753661327,0.0673441108068664,0.0650901494977495,0.061409071208927
32.400454814748,0.0691827274567216,0.057531095918995,0.0562847113756477
32.4996701756173,0.063438676150752,0.054734419250701,0.0560867887054732
32.5992015479044,0.0766545223342099,0.0686222845353562,0.074815694016998
32.6990611559192,0.0580194344648321,0.0515781244086453,0.0601093379455479
32.8000225123832,0.0574946024795326,0.0508566227235834,0.0603743339890265
32.9000667855063,0.0466012134624825,0.0461941791990497,0.0533588392805773
32.9998647517878,0.0432200880714754,0.0469041929302585,0.0530908607578447
33.1002856376953,0.0532213620013365,0.0582164070820621,0.0614838762992261
33.1997293590788,0.0622706508035939,0.0686253925878079,0.0693732163342445
33.2994175666621,0.0619615452290659,0.0701798997130973,0.0690160613377416
